refdate,target,location,rmse,wis,dispersion,underprediction,overprediction,mae,mda,within_50,within_80,within_95
2024-04-21,2024-05-10,16066.00,0.07,0.17,0.00,0.00,0.17,0.07,0.00,0,0,0
2024-04-21,2024-05-10,16067.00,0.70,0.17,0.00,0.00,0.17,0.70,0.00,0,0,0
2024-04-21,2024-05-10,16068.00,1.46,0.32,0.00,0.32,0.00,1.46,1.00,0,0,0
2024-04-21,2024-05-10,16069.00,0.00,0.32,0.00,0.32,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-10,16070.00,0.02,0.31,0.00,0.31,0.00,0.02,0.00,0,0,0
2024-04-21,2024-05-10,16071.00,0.00,0.31,0.00,0.31,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-10,16072.00,0.01,0.18,0.00,0.00,0.18,0.01,0.00,0,0,0
2024-04-21,2024-05-10,16073.00,2.05,0.18,0.00,0.00,0.18,2.05,0.00,0,0,0
2024-04-21,2024-05-10,16074.00,3.49,0.18,0.00,0.00,0.18,3.49,1.00,0,0,0
2024-04-21,2024-05-10,16075.00,1.36,0.58,0.00,0.00,0.58,1.36,0.00,0,0,0
2024-04-21,2024-05-10,16076.00,2.10,0.59,0.00,0.00,0.58,2.10,0.00,0,0,0
2024-04-21,2024-05-10,16077.00,0.01,0.59,0.00,0.00,0.58,0.01,0.00,0,0,0
2024-04-21,2024-05-11,1001.00,0.73,0.59,0.00,0.00,0.58,0.73,0.00,0,0,0
2024-04-21,2024-05-11,1002.00,0.08,0.07,0.00,0.07,0.00,0.08,0.00,0,0,0
2024-04-21,2024-05-11,1003.00,0.20,0.09,0.00,0.09,0.00,0.20,1.00,0,0,0
2024-04-21,2024-05-11,1004.00,1.60,0.71,0.00,0.71,0.00,1.60,0.00,0,0,0
2024-04-21,2024-05-11,1051.00,1.02,0.71,0.00,0.71,0.00,1.02,1.00,0,0,0
2024-04-21,2024-05-11,1053.00,1.00,1.42,0.00,1.42,0.00,1.00,0.00,0,0,0
2024-04-21,2024-05-11,1054.00,8.52,1.42,0.00,1.42,0.00,8.52,0.00,0,0,0
2024-04-21,2024-05-11,1055.00,1.50,1.42,0.00,1.42,0.00,1.50,0.00,0,0,0
2024-04-21,2024-05-11,1056.00,1.60,1.42,0.00,1.42,0.00,1.60,1.00,0,0,0
2024-04-21,2024-05-11,1057.00,1.50,1.42,0.00,1.42,0.00,1.50,0.00,0,0,0
2024-04-21,2024-05-11,1058.00,0.75,2.01,0.00,2.01,0.00,0.75,0.00,0,0,0
2024-04-21,2024-05-11,1059.00,1.00,2.01,0.00,2.01,0.00,1.00,0.00,0,0,0
2024-04-21,2024-05-11,1060.00,0.51,1.40,0.00,1.40,0.00,0.51,1.00,0,0,0
2024-04-21,2024-05-11,1061.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-11,1062.00,2.48,2.60,0.00,2.60,0.00,2.48,0.00,0,0,0
2024-04-21,2024-05-11,2000.00,1.17,2.59,0.00,2.59,0.00,1.17,1.00,0,0,0
2024-04-21,2024-05-11,3101.00,0.25,2.59,0.00,2.59,0.00,0.25,1.00,0,0,0
2024-04-21,2024-05-11,3102.00,0.06,1.38,0.00,1.38,0.00,0.06,0.00,0,0,0
2024-04-21,2024-05-11,3103.00,0.42,1.38,0.00,1.38,0.00,0.42,0.00,0,0,0
2024-04-21,2024-05-11,3151.00,0.40,1.38,0.00,1.38,0.00,0.40,1.00,0,0,0
2024-04-21,2024-05-11,3153.00,2.38,0.67,0.00,0.67,0.00,2.38,1.00,0,0,0
2024-04-21,2024-05-11,3154.00,4.40,0.07,0.00,0.07,0.00,4.40,0.00,0,0,0
2024-04-21,2024-05-11,3155.00,0.00,0.07,0.00,0.07,0.00,0.00,0.00,0,0,0
2024-04-21,2024-05-11,3157.00,0.09,0.06,0.00,0.06,0.00,0.09,0.00,0,0,0
2024-04-21,2024-05-11,3158.00,0.04,1.32,0.00,0.00,1.32,0.04,0.00,0,0,0
2024-04-21,2024-05-11,3159.00,0.25,1.21,0.00,0.00,1.21,0.25,1.00,0,0,0
2024-04-21,2024-05-11,3241.00,0.90,1.11,0.00,0.00,1.11,0.90,1.00,0,0,0
2024-04-21,2024-05-11,3251.00,0.46,0.63,0.00,0.00,0.63,0.46,1.00,0,0,0
2024-04-21,2024-05-11,3252.00,0.41,0.56,0.00,0.00,0.56,0.41,1.00,0,0,0
2024-04-21,2024-05-11,3254.00,0.17,0.51,0.00,0.00,0.50,0.17,0.00,0,0,0
2024-04-21,2024-05-11,3255.00,0.92,0.46,0.00,0.00,0.46,0.92,0.00,0,0,0
2024-04-21,2024-05-11,3256.00,0.00,0.43,0.00,0.00,0.42,0.00,0.00,0,0,0
2024-04-21,2024-05-11,3257.00,1.12,0.40,0.00,0.00,0.40,1.12,0.00,0,0,0
2024-04-21,2024-05-11,3351.00,0.50,0.91,0.00,0.91,0.00,0.50,1.00,0,0,0
2024-04-21,2024-05-11,3352.00,0.61,0.52,0.00,0.52,0.00,0.61,0.00,0,0,0
2024-04-21,2024-05-11,3353.00,0.80,0.53,0.00,0.53,0.00,0.80,0.00,0,0,0
2024-04-21,2024-05-11,3354.00,0.14,0.53,0.00,0.53,0.00,0.14,0.00,0,0,0
2024-04-21,2024-05-11,3355.00,0.05,0.93,0.00,0.92,0.00,0.05,0.00,0,0,0
2024-04-21,2024-05-11,3356.00,0.89,0.92,0.00,0.91,0.00,0.89,1.00,0,0,0
2024-04-21,2024-05-11,3357.00,0.14,0.90,0.00,0.90,0.00,0.14,0.00,0,0,0
2024-04-21,2024-05-11,3358.00,2.74,0.40,0.00,0.00,0.40,2.74,0.00,0,0,0
2024-04-21,2024-05-11,3359.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0,0,0
2024-04-21,2024-05-11,3360.00,0.16,0.45,0.00,0.45,0.00,0.16,0.00,0,0,0
2024-04-21,2024-05-11,3361.00,0.74,0.43,0.00,0.43,0.00,0.74,0.00,0,0,0
2024-04-21,2024-05-11,3401.00,0.01,0.08,0.00,0.00,0.08,0.01,0.00,0,0,0
2024-04-21,2024-05-11,3402.00,0.00,0.10,0.00,0.00,0.10,0.00,0.00,0,0,0
